,recipe_id,ingredient,readings,amount
13266,2754346,醤油,ショウユ,大1
13267,2754346,酒,サケ,大1
13268,2754346,みりん,ミリン,大1
13269,2754346,砂糖,サトウ,大1
13270,2754346,水,ミズ,大3
13271,1287424,キャベツ,キャベツ,0.25玉
13272,1287424,ベーコン,ベーコン,2枚
13273,1287424,顆粒コンソメのもと,カリュウコンソメノモト,2.0
13274,1287424,黒胡椒,クロコショウ,適量
13275,645674,ちくわ,チクワ,4本
13276,645674,からあげ粉,カラアゲコ,15.0
13277,645674,マヨネーズ,マヨネーズ,2.0
13278,645674,乾燥パセリ(あれば),カンソウパセリ(アレバ),適量
13279,473922,じゃがいも,ジャガイモ,大きめ3個
13280,473922,ベーコン,ベーコン,3枚
13281,473922,オリーブオイル,オリーブオイル,1.0
13282,473922,マヨネーズ,マヨネーズ,9.0
13283,473922,粒マスタード,ツブマスタード,3.0
13284,473922,パセリ(みじん切り),パセリ(ミジンギリ),適量
13285,473922,塩胡椒,シオコショウ,適量
13286,1636011,炊きたてごはん,タキタテゴハン,2合分
13287,1636011,大根の葉(中心に近い柔らかい部分),ダイコンノハ(チュウシンニチカイヤワラカイブブン),今回200グラム
13288,1636011,塩昆布,シオコンブ,10~15グラム
13289,1636011,炒りごま,イリゴマ,6.0
13290,1636011,塩,シオ,0.5
13291,2111346,きゅうり,キュウリ,2本
13292,2111346,水,ミズ,6.0
13293,2111346,顆粒鶏がらスープの素(創味シャンタンや味覇を使用する場合は小さじ2/3使用),カリュウニワトリガラスープノモト(ソウミシャンタンヤアジハヲシヨウスルバアイハコサジ2/3シヨウ),1.0
13294,2111346,塩,シオ,0.25
13295,2111346,ごま油,ゴマアブラ,0.5
13296,2111346,白すりごま(お好みで),シロスリゴマ(オコノミデ),少々
13297,1212265,じゃが芋,ジャガイモ,大2個
13298,1212265,納豆,ナットウ,1パック
13299,1212265,長ネギ小ネギ,ナガネギショウネギ,刻んで合わせて軽く1cup程
13300,1212265,海苔,ノリ,ちぎってたっぷり
13301,1212265,小麦粉,コムギコ,2.0
13302,1212265,薄口醤油orミツカン追いがつおつゆ,ウスクチショウユorミツカンオイガツオツユ,1.0
13303,1212265,焼き油にサラダオイルor胡麻油,ヤキユニサラダオイルorゴマアブラ,適量
13304,1212265,醤油,ショウユ,お好み
13305,1212265,七味,シチミ,お好み
13306,1203024,鶏もも肉,ニワトリモモニク,1枚
13307,1203024,片栗粉,カタクリコ,大さじ山盛り1~
13308,1203024,塩こしょう,シオコショウ,少々
13309,1203024,しょうゆ,ショウユ,6.0
13310,1203024,砂糖,サトウ,3.0
13311,1203024,みりん,ミリン,3.0
13312,1203024,酒,サケ,3.0
13313,4310101,ごぼう,ゴボウ,人参の2倍位の量
13314,4310101,人参,ニンジン,約8cm
13315,4310101,砂糖,サトウ,2.0
13316,4310101,みりん,ミリン,2.0
13317,4310101,酒,サケ,2.0
13318,4310101,しょう油,ショウユ,3.0
13319,4310101,ゴマ油,ゴマアブラ,1.0
13320,4310101,ゴマ,ゴマ,1.0
13321,4310101,一味か七味とうがらし,イチミカシチミトウガラシ,お好みで
13322,2228584,ブロッコリーの芯,ブロッコリーノシン,1本
13323,2228584,ふじっ子の塩こんぶ,フジッコノシオコンブ,適量
13324,2228584,ゴマ油,ゴマアブラ,適量
13325,2025081,煮ぼうとううどん,ニボウトウウドン,2人前
13326,2025081,鶏肉,ケイニク,150g
13327,2025081,油揚げ,アブラアゲ,1枚
13328,2025081,大根,ダイコン,3cm
13329,2025081,人参,ニンジン,5cm
13330,2025081,里芋(冷凍),サトイモ(レイトウ),4個
13331,2025081,白菜,ハクサイ,2枚
13332,2025081,長ねぎ,チョウネギ,10cm
13333,2025081,しめじ(他のきのこでもOK),シメジ(タノキノコデモOK),0.5株
13334,2025081,みつ葉(お好みで),ミツハ(オコノミデ),適量
13335,2025081,味噌,ミソ,6.0
13336,2025081,醤油,ショウユ,3.0
13337,2025081,和風だしの素,ワフウダシノモト,1.0
13338,2025081,みりん,ミリン,6.0
13339,2025081,水,ミズ,600ml
13340,432868,舞茸,マイタケ,1パック
13341,432868,豚肉(こま切れ),ブタニク(コマギレ),100g
13342,432868,バター,バター,3.0
13343,432868,味ぽん(ポン酢),アジポン(ポンズ),6.0
13344,432868,ニンニク(摩り下ろし),ニンニク(スリオロシ),1カケ
13345,432868,塩コショウ,シオコショウ,適量
13346,507844,アボカド,アボカド,1玉
13347,507844,エビ(中),エビ(チュウ),10尾くらい
13348,507844,新玉ネギ,シンタマネギ,0.33こ
13349,507844,塩コショウ,シオコショウ,少々
13350,507844,酒,サケ,3.0
13351,507844,にんにく(小),ニンニク(ショウ),0.5.33かけ
13352,507844,マヨネーズ,マヨネーズ,6.0
13353,507844,ケチャップ,ケチャップ,3.0
13354,507844,付け合わせのレタスなど,ツケアワセノレタスナド,(お好みで)
13355,3990515,じゃがいも(中),ジャガイモ(チュウ),2個
13356,3990515,ツナ缶,ツナカン,1缶
13357,3990515,枝豆(冷凍食品OK),エダマメ(レイトウショクヒンOK),適量
13358,3990515,マヨネーズ,マヨネーズ,適量
13359,3990515,塩コショウ,シオコショウ,少々
13360,3990515,ケチャップ,ケチャップ,少々(お好みで)
13361,2344197,栗,クリ,(大)10~12個くらい
13362,2344197,お米,オコメ,2合
13363,2344197,塩(天然塩),シオ(テンネンシオ),1.0
13364,2344197,みりん,ミリン,2.0
13365,2735897,スイートコーン缶,スイートコーンカン,1缶
13366,2735897,バター醤油酒,バターショウユシュ,各大さじ2
13367,2735897,塩こしょう,シオコショウ,少々
13368,2735897,乾燥パセリ,カンソウパセリ,あれば
13369,2428209,大根,ダイコン,2〜3センチの輪切り4枚
13370,2428209,絹厚あげ,キヌアツアゲ,2枚
13371,2428209,水,ミズ,400cc
13372,2428209,コンソメ顆粒,コンソメカリュウ,2袋(9g)キューブなら2こ
13373,2428209,塩こしょう,シオコショウ,少々
13374,2428209,粗挽き黒こしょう,ホボヒキクロコショウ,少々(仕上げ用)
13375,2975696,しめじ,シメジ,0.5パック(50g)
13376,2975696,かつお節,カツオブシ,1パック(3g)
13377,2975696,ご飯,ゴハン,お茶碗1杯
13378,2975696,水,ミズ,1カップ
13379,2975696,めんつゆ(3倍濃縮),メンツユ(3バイノウシュク),7.5
13380,2975696,ごま油,ゴマアブラ,1.0
13381,2318084,ささ身,ササミ,1枚
13382,2318084,玉葱,タマネギ,0.5個
13383,2318084,卵,タマゴ,2個
13384,2318084,めんつゆ(レシピID2314005),メンツユ(レシピID2314005),大2
13385,2318084,水,ミズ,大3
13386,2318084,砂糖,サトウ,大1
13387,2318084,酒(肉にふりかける),サケ(ニクニフリカケル),小1
13388,2318084,ご飯,ゴハン,適量
13389,2318084,緑野菜,ミドリヤサイ,お好みで
13390,2318084,紅生姜,ベニショウガ,お好みで
13391,4280948,玉ねぎ(新玉ねぎでも),タマネギ(シンタマネギデモ),大1玉
13392,4280948,ポン酢,ポンズ,50cc
13393,4280948,鶏ガラスープの素,ニワトリガラスープノモト,0.5
13394,4280948,ごま油,ゴマアブラ,1.0
13395,4280948,ツナ缶(小缶),ツナカン(ショウカン),70gでした
13396,2263352,卵(Lサイズ),タマゴ(Lサイズ),1個
13397,2263352,醤油(卵1個につき),ショウユ(タマゴ1コニツキ),10.0
13398,2263352,みりん(卵1個につき),ミリン(タマゴ1コニツキ),10.0
13399,2263352,砂糖(卵1個につき),サトウ(タマゴ1コニツキ),1.0
13400,2263352,本だし出汁のもと,ホンダシダシノモト,適量
13401,2263352,醤油とみりんの代わりに麺つゆでもOK,ショウユトミリンノカワリニメンツユデモOK,20cc
13402,275697,ピーマン,ピーマン,3個
13403,275697,緑豆春雨,リョクトウハルサメ,40g
13404,275697,合い挽き肉,アイビキニク,80g
13405,275697,赤唐辛子,アカトウガラシ,1本
13406,275697,サラダ油orごま油,サラダユorゴマアブラ,1.0
13407,275697,醤油,ショウユ,31.5
13408,275697,日本酒,ニッポンシュ,3.0
13409,2537764,はんぺん,ハンペン,1枚
13410,2537764,スライスチーズ,スライスチーズ,2枚
13411,2537764,卵,タマゴ,MS1個50g
13412,2537764,水,ミズ,80cc
13413,2537764,塩,シオ,少々
13414,2537764,薄力粉,ハクリキコ,70g
13415,2537764,パン粉,パンコ,適量
13416,1010211,トマト,トマト,小1コ
13417,1010211,茄子,ナスビ,中1本
13418,1010211,とろけるチーズ(たっぷりが),トロケルチーズ(タップリガ),大2
13419,1010211,マヨネーズ,マヨネーズ,大1.5
13420,1010211,クレイジーソルト,クレイジーソルト,適量
13421,1010211,胡椒,コショウ,適量
13422,1010211,ニンニク(みじん切り),ニンニク(ミジンギリ),お好みで
13423,1010211,乾燥バジル,カンソウバジル,適量
13424,2684107,鯖,サバ,4切れ
13425,2684107,水,ミズ,1カップ
13426,2684107,醤油,ショウユ,6.0
13427,2684107,酒,サケ,6.0
13428,2684107,みりん,ミリン,6.0
13429,2684107,砂糖,サトウ,6.0
13430,2684107,しょうが薄切りかチューブ,ショウガウスギリカチューブ,お好みで適量
13431,2684107,だし昆布,ダシコンブ,1枚(55)
13432,2175379,ブロッコリー,ブロッコリー,1株
13433,2175379,海老(むき海老冷凍海老),エビ(ムキエビレイトウエビ),100~150g
13434,2175379,オリーブオイル,オリーブオイル,適量
13435,2175379,鷹の爪(小口切り),タカノツメ(コグチキリ),1本
13436,2175379,塩コショウ,シオコショウ,適量
13437,2175379,にんにく,ニンニク,2片
13438,2548639,大根,ダイコン,0.5本
13439,2548639,ベーコン,ベーコン,3~4枚
13440,2548639,水,ミズ,3カップ(600cc)
13441,2548639,コンソメキューブ,コンソメキューブ,2個
13442,2548639,粗挽き黒胡椒(お好みで),ホボヒキクロコショウ(オコノミデ),適量
13443,2548639,時短簡単レンジで大根の下茹で,ジタンカンタンレンジデダイコンノシタユデ,レシピID2509392
13444,3839732,温かいご飯,アタタカイゴハン,200g
13445,3839732,豚肉(何でもOKお勧めはバラ肉),ブタニク(ナニデモOKオススメハバラニク),100g
13446,3839732,ニンニク,ニンニク,1かけ(約5gチューブでもOK)
13447,3839732,塩,シオ,0.14
13448,3839732,中華あじ,チュウカアジ,0.5
13449,3839732,酒,サケ,3.0
13450,3839732,みりん,ミリン,1.0
13451,3839732,水,ミズ,3.0
13452,3839732,ブラックペッパー,ブラックペッパー,目安5振り程度
13453,3839732,片栗粉,カタクリコ,0.25
13454,3839732,焼く時の油,ヤクトキノアブラ,適量
13455,3839732,レモン汁,レモンジル,適量(目安数滴~小さじ0.5程度)
13456,3839732,白ごま,シロゴマ,適量
13457,3839732,刻みネギ,キザミネギ,適量
13458,2221571,しいたけ,シイタケ,1パック
13459,2221571,マヨネーズ,マヨネーズ,大2
13460,2221571,醤油,ショウユ,小0.5
13461,1109217,鶏スペアリブ(手羽中),ニワトリスペアリブ(テバチュウ),500g
13462,1109217,醤油,ショウユ,12.0
13463,1109217,みりん,ミリン,6.0
13464,1109217,三温糖(又は砂糖),サンユタカトウ(マタハサトウ),6.0
13465,1109217,おろしにんにく,オロシニンニク,適宜
13466,1109217,水,ミズ,9.0
13467,1109217,小麦粉,コムギコ,適宜
13468,1109217,コショウ,コショウ,適宜
13469,1109217,白ゴマ,シロゴマ,適宜
13470,1109217,サラダ油,サラダユ,適宜
13471,2518861,五目ご飯の素,ゴモクゴハンノモト,1パック
13472,2518861,おから,オカラ,250g
13473,2518861,三つ葉,ミツバ,1束
13474,2518861,水,ミズ,200cc
13475,2518861,酒,サケ,6.0
13476,2518861,サラダ油,サラダユ,1.0
13477,2518861,ごま油,ゴマアブラ,1.0
13478,2518861,お酢,オス,1.0
13479,987001,お湯,オユ,200ml
13480,987001,鶏がらスープのもと,ニワトリガラスープノモト,2.0
13481,987001,しょうゆ,ショウユ,0.5
13482,987001,塩,シオ,0.33
13483,987001,こしょう,コショウ,少々
13484,987001,にんにく(チューブすりおろし),ニンニク(チューブスリオロシ),少々
13485,81084,薄力粉,ハクリキコ,300g
13486,81084,砂糖,サトウ,40g
13487,81084,塩,シオ,ひとつまみ
13488,81084,ドライイースト,ドライイースト,1.0
13489,81084,ベーキングパウダー,ベーキングパウダー,2.0
13490,81084,スキムミルク,スキムミルク,3.0
13491,81084,ぬるま湯,ヌルマユ,150ml
13492,81084,サラダ油,サラダユ,3.0
13493,81084,スキムミルクがない場合,スキムミルクガナイバアイ,牛乳50mlぬるま湯100ml
13494,1636695,豚ロース薄切り,ブタロースウスギリ,5枚
13495,1636695,パプリカ(赤黄色),パプリカ(アカキイロ),各0.5個適量
13496,1636695,ピーマン,ピーマン,2個位適量
13497,1636695,片栗粉,カタクリコ,適量
13498,1636695,醤油,ショウユ,9.0
13499,1636695,砂糖,サトウ,9.0
13500,1636695,みりん,ミリン,3.0
13501,1636695,酒,サケ,3.0
13502,1636695,酢,ス,3.0
13503,3922709,牛肉(豚肉)切り落とし(細切り),ギュウニク(ブタニク)キリオトシ(コマギリ),200g
13504,3922709,日清クッキングフラワー(小麦粉),ニチシンクッキングフラワー(コムギコ),23振り(2g)
13505,3922709,ピーマン,ピーマン,1袋
13506,3922709,サラダ油,サラダユ,少々
13507,3922709,おろしにんにく,オロシニンニク,0.5かけ
13508,3922709,おろし生姜,オロシショウガ,少々
13509,3922709,オイスターソース,オイスターソース,3.0
13510,3922709,醤油,ショウユ,1.0
13511,3922709,みりん,ミリン,1.0
13512,3922709,ガラスープの素,ガラスープノモト,1.0
13513,3922709,ごま油,ゴマアブラ,3.0
13514,3499016,米,ベイ,2合
13515,3499016,鶏皮,ニワトリガワ,鶏皮2~3枚
13516,3499016,玉ねぎ大根,タマネギダイコン,0.50.17
13517,3499016,水,ミズ,適量
13518,3499016,鶏ガラスープ創味シャンタン,ニワトリガラスープソウミシャンタン,3.0
13519,3499016,塩,シオ,ひとつまみ
13520,3499016,醤油酒,ショウユシュ,各大さじ1
13521,3499016,生姜チューブ,ショウガチューブ,1.0
13522,3499016,ごま油,ゴマアブラ,3.0
13523,3499016,の変わりにID3609008,ノカワリニID3609008,1.0
13524,1635543,塩鮭,シオザケ,4切れ
13525,1635543,白菜,ハクサイ,300g
13526,1635543,シメジ,シメジ,100g
13527,1635543,ゴボウ,ゴボウ,1本
13528,1635543,白ネギ,シロネギ,1本
13529,1635543,コカブ,コカブ,2個
13530,1635543,糸こんにゃく,イトコンニャク,1袋
13531,1635543,厚揚げ,アツアゲ,1丁
13532,1635543,ちくわ,チクワ,4本
13533,1635543,だし汁,ダシジル,1リットル
13534,1635543,醤油,ショウユ,3.0
13535,1635543,みりん,ミリン,3.0
13536,1635543,酒かす(細かくちぎっておく),サケカス(コマカクチギッテオク),100g
13537,1635543,合わせ味噌,アワセミソ,100g
13538,4051730,キャベツ,キャベツ,0.25個
13539,4051730,ツナ缶,ツナカン,1缶
13540,4051730,鶏ガラスープのもと,ニワトリガラスープノモト,1.0
13541,4051730,ごま油,ゴマアブラ,3.0
13542,4051730,塩コショウ,シオコショウ,適量
13543,4051730,ごま(なくてもOK),ゴマ(ナクテモOK),適量
13544,1361242,豚ひき肉,ブタヒキニク,220g
13545,1361242,きゃべつ,キャベツ,140g
13546,1361242,にら,ニラ,0.33束
13547,1361242,長ねぎ,チョウネギ,0.5本
13548,1361242,にんにくすりおろし,ニンニクスリオロシ,1かけ
13549,1361242,しょうがすりおろし,シょうがすりおろし,にんにくと同量
13550,1361242,酒(紹興酒),サケ(ショウコウシュ),6.0
13551,1361242,ごま油,ゴマアブラ,3.0
13552,1361242,醤油,ショウユ,1.0
13553,1361242,鶏がらスープのもと,ニワトリガラスープノモト,1.0
13554,1361242,砂糖,サトウ,0.5
13555,1361242,塩こしょう,シオコショウ,少々
13556,1361242,ねぎ油(無くても大丈夫)ID2702409,ネギユ(ナクテモダイジョウブ)ID2702409,1.0
13557,1361242,餃子の皮,ギョウザノカワ,40枚
13558,4390796,カレイ,カレイ,4枚
13559,4390796,玉ねぎ,タマネギ,1個
13560,4390796,野菜きのこ,ヤサイキノコ,適宜
13561,4390796,ポン酢,ポンズ,24.0
13562,4390796,塩コショウ,シオコショウ,適量
13563,4390796,酒,サケ,42.0
